,FSKEW,CRSP Market
2005-10-19,1.300541439925693,1.1624043323762598
2005-10-20,1.3018952334074991,1.1456657099900418
2005-10-21,1.3022265613630042,1.149446406833009
2005-10-24,1.300495803327768,1.16898699574917
2005-10-25,1.2998860669444623,1.1654800347619225
2005-10-26,1.300363266200701,1.1602353746054939
2005-10-27,1.3002446193987844,1.1458484559603859
2005-10-28,1.2980375649248905,1.163723691873368
2005-10-31,1.2992896328828654,1.175128184053727
2005-11-01,1.2988458258069988,1.1720728507751874
2005-11-02,1.298741555481886,1.1856688958441797
2005-11-03,1.2986914690499214,1.190885838985894
2005-11-04,1.298945574264501,1.1911240161536911
2005-11-07,1.2987852819294357,1.1942209385956906
2005-11-08,1.298082162025922,1.189921743216746
2005-11-09,1.2963318355717222,1.1918256180058928
2005-11-10,1.2934930616681968,1.2014794055117406
2005-11-11,1.2909232028699915,1.2048435478471733
2005-11-14,1.2891735060923475,1.2037591886541108
2005-11-15,1.2909370888859202,1.197981144548571
2005-11-16,1.2928358010214465,1.1994187219220294
2005-11-17,1.291378601953523,1.212252502246595
2005-11-18,1.2903705143319109,1.21758641325648
2005-11-21,1.2876709052424067,1.2250136903773445
2005-11-22,1.2854443779690516,1.2310162574601935
2005-11-23,1.2846183982157813,1.2349555094840663
2005-11-25,1.2841632862778218,1.237301924952086
2005-11-28,1.285158237161041,1.2249289057025652
2005-11-29,1.2862894384076062,1.2251738914837056
2005-11-30,1.2857381678650488,1.220028161139474
2005-12-01,1.285746788000812,1.2357665244181733
2005-12-02,1.2867060288095602,1.2366315609852658
2005-12-05,1.285502483405448,1.2331689926145073
2005-12-06,1.2840810737474744,1.2348954292041674
2005-12-07,1.2846397151304345,1.229091420686908
2005-12-08,1.2844011908432562,1.2289685115448392
2005-12-09,1.2854950422089895,1.232532520228319
2005-12-12,1.2856825810525665,1.234011559252593
2005-12-13,1.287321352610259,1.239688012425155
2005-12-14,1.2880768011179613,1.2441508892698856
2005-12-15,1.2892163055251666,1.2415381724024188
2005-12-16,1.2901718688783315,1.2381860193369323
2005-12-19,1.2919568921363647,1.2293948985996401
2005-12-20,1.2946932025338884,1.2293948985996401
2005-12-21,1.298242905443356,1.233820720234599
2005-12-22,1.302101924440309,1.2396196776197015
2005-12-23,1.3058036785411442,1.2408592972973211
2005-12-27,1.308644578428416,1.2286988761838074
2005-12-28,1.3127290857876754,1.2312791438237933
2005-12-29,1.3150488810176952,1.228200945964234
2005-12-30,1.315378266288117,1.2223055814236057
2006-01-03,1.3138340555931982,1.2408846262612445
2006-01-04,1.3131898233187194,1.2468408724672984
2006-01-05,1.3122394358748832,1.247464292903532
2006-01-06,1.3102571128624854,1.2593152036861157
2006-01-09,1.3104509473866544,1.2652339851434404
2006-01-10,1.3099930715364985,1.2661196489330409
2006-01-11,1.3096618946871117,1.2699180078798398
2006-01-12,1.3096280569348502,1.2619175244301968
2006-01-13,1.3105359067994773,1.2641889759741711
2006-01-17,1.3113738160371007,1.2593850578654693
2006-01-18,1.3124898234871805,1.2552290871745133
2006-01-19,1.3151921775258464,1.2632625533324302
2006-01-20,1.3169697270625769,1.2406501536277796
2006-01-23,1.3198667603422534,1.243131453935035
2006-01-24,1.3229444682280476,1.2489741717685297
2006-01-25,1.324522663916212,1.2463513260078158
2006-01-26,1.3254710477349947,1.2565714068810798
2006-01-27,1.3262423778656411,1.265241749588559
2006-01-30,1.3254129681832372,1.2668865638630242
2006-01-31,1.3248684050771349,1.2644794793916845
2006-02-01,1.3249960873785687,1.2665026465587113
2006-02-02,1.324608817285209,1.2556107237983063
2006-02-03,1.3239957487435514,1.2494582312516946
2006-02-06,1.3232174459953998,1.2509575811291969
2006-02-07,1.3224827424699126,1.239698962899034
2006-02-08,1.3224426545956598,1.2494925847059364
2006-02-09,1.3225468097087212,1.2473684473119362
2006-02-10,1.3228863724411672,1.2494889736723664
2006-02-13,1.322065943669365,1.2438662732908408
2006-02-14,1.3227307411908549,1.2566780959057364
2006-02-15,1.3222277014850303,1.2620818117181312
2006-02-16,1.3218827024638378,1.271799841668361
2006-02-17,1.3234182849914002,1.2700193218900253
2006-02-21,1.3236920299746153,1.2654472523312212
2006-02-22,1.322781054326823,1.2749381067237056
2006-02-23,1.3237873778370066,1.2714957738355517
2006-02-24,1.3265477919662239,1.2741659149606064
2006-02-27,1.3296398068171156,1.279517411803441
2006-02-28,1.3313995491997732,1.2656986237559638
2006-03-01,1.3336420693520017,1.2773430510945187
2006-03-02,1.3349073275113088,1.2755547708229864
2006-03-03,1.3360688059312775,1.2738965496209165
2006-03-06,1.3370595014721294,1.264597104808684
2006-03-07,1.3387891886444623,1.2597916358104109
2006-03-08,1.3407384403283225,1.2618073024277077
2006-03-09,1.3436472112916815,1.2557506273760546
2006-03-10,1.3459125817449065,1.2646664568304244
2006-03-13,1.3482021597544083,1.2678281229725004
2006-03-14,1.350843943887126,1.28075996982682
2006-03-15,1.352560585983235,1.287163769675954
2006-03-16,1.3534953516358503,1.2888370825765327
2006-03-17,1.354622701560564,1.2914147567416858
2006-03-20,1.353865515824955,1.290769049363315
2006-03-21,1.3521458744115844,1.282120896732581
2006-03-22,1.3507246610703416,1.2904546825613428
2006-03-23,1.350128019958791,1.2883899550692446
2006-03-24,1.3481474555702997,1.2914820909614106
2006-03-27,1.346466255597268,1.29083634991593
2006-03-28,1.344377410836133,1.2832204154514262
2006-03-29,1.3431111411244931,1.2946410771489438
2006-03-30,1.3423107435905743,1.2928285796409353
2006-03-31,1.3404426209692928,1.2901136396236894
2006-04-03,1.3382706925438583,1.291403753263313
2006-04-04,1.336913758248192,1.2986356142815876
2006-04-05,1.33635010791558,1.3043496109844266
2006-04-06,1.3348130191117973,1.3027843914512454
2006-04-07,1.3333245078205886,1.289756547536733
2006-04-10,1.331925102481929,1.289756547536733
2006-04-11,1.3301651507708194,1.2793095195016855
2006-04-12,1.32802509852997,1.2819960694926391
2006-04-13,1.3270790602736213,1.2837908639899287
2006-04-17,1.3251270470249867,1.2804530077435547
2006-04-18,1.3243630274727642,1.3027328900782926
2006-04-19,1.322515799328084,1.307162181904559
2006-04-20,1.3207299861976978,1.3075543305591302
2006-04-21,1.3184016618797132,1.306508287094683
2006-04-24,1.3163066810085486,1.3028500638908178
2006-04-25,1.3146006960185195,1.2973780936224764
2006-04-26,1.3136416032852298,1.3002323254284458
2006-04-27,1.3132033638272707,1.3036129294745598
2006-04-28,1.3128149860838467,1.3045254585251918
2006-05-01,1.3129215589575247,1.2994378092369436
2006-05-02,1.3131295155740583,1.3067146609686706
2006-05-03,1.3134370510678333,1.3029251884518616
2006-05-04,1.3151495456615334,1.3080065966868237
2006-05-05,1.316593676784371,1.321871466611704
2006-05-08,1.3176770659298975,1.3214749051717205
2006-05-09,1.31893966624654,1.3214749051717205
2006-05-10,1.3202947010077475,1.3190962503424113
2006-05-11,1.3218148387589779,1.301420360587823
2006-05-12,1.324005859716989,1.2854128901525927
2006-05-15,1.3254713046632547,1.2861841378866843
2006-05-16,1.3259804525947423,1.284769335335009
2006-05-17,1.3274751824507263,1.263699118235515
2006-05-18,1.329218005086268,1.2552323341433371
2006-05-19,1.3298529893671593,1.2602532634799104
2006-05-22,1.3280641855364936,1.2535739211834669
2006-05-23,1.3290811186606657,1.2483089107144965
2006-05-24,1.3285524453919177,1.249057896060925
2006-05-25,1.328336015099007,1.2645462139720804
2006-05-26,1.3280409086855989,1.2723864004987073
2006-05-30,1.327300157894399,1.2516465021705785
2006-05-31,1.3282222077811334,1.263662308591416
2006-06-01,1.3285923226063143,1.2802162848339638
2006-06-02,1.3293233948212007,1.282520674146665
2006-06-05,1.3313245551428141,1.257896277203049
2006-06-06,1.3342376358153547,1.2546257468823212
2006-06-07,1.3374491715138048,1.2477253052744686
2006-06-08,1.3400765739822336,1.2480996228660508
2006-06-09,1.3431006204757634,1.2428576044500135
2006-06-12,1.3470418424273578,1.2247118834250434
2006-06-13,1.351197460835824,1.2108726391423406
2006-06-14,1.3543501460103355,1.2166848278102236
2006-06-15,1.3571093976527877,1.245276921263764
2006-06-16,1.3599587077875768,1.2401712858865828
2006-06-19,1.3628375908294377,1.2278935901563057
2006-06-20,1.3655835422716356,1.2274024327202433
2006-06-21,1.3676916456226473,1.2412720802099821
2006-06-22,1.3672524873829974,1.2350657198089323
2006-06-23,1.3655068065637757,1.2356832526688366
2006-06-26,1.3653162708592432,1.2421088055827147
2006-06-27,1.3640172157096415,1.2300603501685623
2006-06-28,1.3607981906458781,1.2360876458843881
2006-06-29,1.3599778004669671,1.2647648792689061
2006-06-30,1.3575653228140374,1.2647648792689061
2006-07-03,1.3559764107402574,1.274124139375496
2006-07-05,1.3531127409118104,1.2631666717768668
2006-07-06,1.3501886392275833,1.266324588456309
2006-07-07,1.348421442484761,1.2564472566663498
2006-07-10,1.3470995667600034,1.2572011250203496
2006-07-11,1.3450175059182539,1.2621042094079291
2006-07-12,1.3409002232958707,1.2470851693159748
2006-07-13,1.3383270948941006,1.2295012684286195
2006-07-14,1.3362575143210673,1.2223701610717335
2006-07-17,1.334275028784349,1.21992542074959
2006-07-18,1.334054058476522,1.2222432790490143
2006-07-19,1.3346166388499567,1.2466881446299947
2006-07-20,1.3349680523768994,1.2330992438535278
2006-07-21,1.3355978468356742,1.222371280432002
2006-07-24,1.3364221975835706,1.2440072520956484
2006-07-25,1.3374714110003834,1.2528397035855274
2006-07-26,1.3387886314426025,1.2514615799115834
2006-07-27,1.3403769139233557,1.2444533950640786
2006-07-28,1.3424257387752625,1.261004625218431
2006-07-31,1.3438105885528684,1.2601219219807782
2006-08-01,1.3438399513708412,1.2528132148332896
2006-08-02,1.3447440128008386,1.2610817820511893
2006-08-03,1.3447811442428574,1.2647389192191376
2006-08-04,1.3448193068228926,1.2633477064079965
2006-08-07,1.3451380484317212,1.2591786589768503
2006-08-08,1.3456316240924646,1.254141944340943
2006-08-09,1.3460601009933844,1.2478712346192382
2006-08-10,1.3462393458818975,1.2542353779157964
2006-08-11,1.34598422033002,1.2483404716395923
2006-08-14,1.3461524315794806,1.2500881482998876
2006-08-15,1.345474687926309,1.268589452894726
2006-08-16,1.3456130236747528,1.280387334806647
2006-08-17,1.3454126494059255,1.2829481094762603
2006-08-18,1.3448289467443781,1.2870535434265844
2006-08-21,1.3435887467163425,1.281133097126822
2006-08-22,1.3432307442047642,1.282286116914236
2006-08-23,1.3424275254876792,1.2754900004945906
2006-08-24,1.3421440692892888,1.2777858824954809
2006-08-25,1.3418174484086387,1.2771469895542331
2006-08-28,1.3415700404686206,1.2848098714915586
2006-08-29,1.3418304786052708,1.28917822505463
2006-08-30,1.3420276328600804,1.291111992392212
2006-08-31,1.3428574822476196,1.291757548388408
2006-09-01,1.3437365771920688,1.298345511885189
2006-09-05,1.345330883544112,1.301331706562525
2006-09-06,1.3464765338411353,1.286886924619681
2006-09-07,1.3480501902916995,1.2807098673815065
2006-09-08,1.34920225419655,1.2851923519173418
2006-09-11,1.3492764166005582,1.2850638326821502
2006-09-12,1.34962989718268,1.300484598674336
2006-09-13,1.3494055211513432,1.3064668278282379
2006-09-14,1.350342018758017,1.3046377742692783
2006-09-15,1.352979413806408,1.3075079773726708
2006-09-18,1.3539769341150465,1.3082924821590942
2006-09-19,1.3543135943866778,1.3047600924572647
2006-09-20,1.3574378458555292,1.3128496050304996
2006-09-21,1.358637970038,1.3052350773213226
2006-09-22,1.3614699262118461,1.3001446605197695
2006-09-25,1.3649582266240732,1.3115859335323434
2006-09-26,1.36873775048336,1.3211605108471296
2006-09-27,1.3708192409227058,1.3223495553068918
2006-09-28,1.3729589097659174,1.3244653145953829
2006-09-29,1.3746956779015211,1.3203594721201373
2006-10-02,1.376743165094149,1.314945998284445
2006-10-03,1.3797932648424756,1.316786922682043
2006-10-04,1.3820214068982994,1.3339051526769095
2006-10-05,1.3844900338624662,1.3399077258639556
2006-10-06,1.3855967637185058,1.3360219934589501
2006-10-09,1.3861589510202104,1.3389612418445598
2006-10-10,1.3871966371906674,1.3420408527008023
2006-10-11,1.3879782322590086,1.33828313831324
2006-10-12,1.3880663370159663,1.3528704245208543
2006-10-13,1.3862430571015174,1.3561173135397042
2006-10-16,1.3850602373566827,1.3611349475998011
2006-10-17,1.38484600405728,1.355282067325122
2006-10-18,1.383882957336698,1.356637349392447
2006-10-19,1.3844571455782269,1.358265314211718
2006-10-20,1.3842645832981948,1.358265314211718
2006-10-23,1.3853908847364493,1.366143253034146
2006-10-24,1.385821470172804,1.3665530960100563
2006-10-25,1.3856343757059084,1.3710627212268895
2006-10-26,1.38529397138159,1.3798375226427415
2006-10-27,1.3854854473034897,1.367970919948014
2006-10-30,1.384978482820705,1.369202093775967
2006-10-31,1.3841166790041233,1.368517492729079
2006-11-01,1.382669518317284,1.3567482422916088
2006-11-02,1.3838385122592656,1.3563412178189214
2006-11-03,1.386276496583518,1.3551205107228843
2006-11-06,1.3892350233319193,1.3711109327494144
2006-11-07,1.3915288020152383,1.3745387100812878
2006-11-08,1.392656305856921,1.37879978008254
2006-11-09,1.3943100633524845,1.3710785013140778
2006-11-10,1.3963445356079114,1.3750546289678884
2006-11-13,1.3984058314867909,1.3790422873918953
2006-11-14,1.4000229408338762,1.3891092960898561
2006-11-15,1.4007045054245872,1.3943879114149975
2006-11-16,1.4014360035750792,1.3968978096555444
2006-11-17,1.4022796037358058,1.397596258560372
2006-11-20,1.4039582921007674,1.397037220056948
2006-11-21,1.4056881313387541,1.3992724796090392
2006-11-22,1.4071751484890371,1.4033303697999053
2006-11-24,1.407769942677811,1.3991203786905055
2006-11-27,1.4088623538942207,1.377993660972279
2006-11-28,1.40937750384826,1.3824032406873903
2006-11-29,1.4102583939482878,1.3958125521220581
2006-11-30,1.4098645196961777,1.3974875271846048
2006-12-01,1.4108018762543026,1.393574562108488
2006-12-04,1.4116792615612441,1.407510307729573
2006-12-05,1.4123057601432858,1.413421851022037
2006-12-06,1.4131671095476213,1.4122911135412195
2006-12-07,1.415113331583897,1.4067831781984088
2006-12-08,1.4139486342669865,1.4090340312835263
2006-12-11,1.413691751791868,1.4118520993460935
2006-12-12,1.4149367045210741,1.4093107655672705
2006-12-13,1.4168987030762095,1.4108610074093946
2006-12-14,1.417851710969077,1.4224300676701516
2006-12-15,1.4182852344500099,1.4237102547310545
2006-12-18,1.4181015775518833,1.417445929610238
2006-12-19,1.4166704004575892,1.4199973322835364
2006-12-20,1.4185182082017849,1.418577334951253
2006-12-21,1.4186778682551482,1.4134704565454284
2006-12-22,1.4194604427689543,1.4069684924453194
2006-12-26,1.4220816501586722,1.4134405475105678
2006-12-27,1.4224876183505764,1.4241826956716481
2006-12-28,1.4247107702152983,1.4219040033585735
2006-12-29,1.430667086580894,1.4149366737421165
2007-01-03,1.4354649750052304,1.414512192739994
2007-01-04,1.4388379931440818,1.417058314686926
2007-01-05,1.4415771822154937,1.406997200652649
2007-01-08,1.4452155642282398,1.4106553933743458
2007-01-09,1.4479900711993872,1.4109375244530207
2007-01-10,1.4504079534668775,1.4144648682641532
2007-01-11,1.4529051459176194,1.4252148012629609
2007-01-12,1.4558134250271426,1.4327684397096547
2007-01-16,1.4573230744422778,1.4330549933975967
2007-01-17,1.4600228451588222,1.4313353274055196
2007-01-18,1.4609185405088043,1.424751184899454
2007-01-19,1.4624056219476163,1.4297378140466022
2007-01-22,1.4643017694687677,1.4220172298507505
2007-01-23,1.4672852658222757,1.4275630970471684
2007-01-24,1.4678178537928488,1.4395546270623647
2007-01-25,1.4727547067703597,1.42328765977656
2007-01-26,1.4763333555569027,1.4227183447126497
2007-01-29,1.4789923896645436,1.4232874320505347
2007-01-30,1.4794648267142507,1.4308308554404026
2007-01-31,1.4803462231443125,1.440274339086309
2007-02-01,1.4809882396678589,1.4490600125547355
2007-02-02,1.4819702091641742,1.4513785085748232
2007-02-05,1.4843183551785417,1.4499271300662484
2007-02-06,1.4855909527339564,1.451667042622328
2007-02-07,1.4865276483892043,1.4550058768203593
2007-02-08,1.486836432088404,1.453841872118903
2007-02-09,1.4879755760016478,1.443228826452435
2007-02-12,1.4895225738761053,1.4384661713251423
2007-02-13,1.491010459828917,1.4491108209929484
2007-02-14,1.4926560836987803,1.4598342410682963
2007-02-15,1.4930508741059396,1.4617320255816852
2007-02-16,1.4944465916724634,1.4620243719868016
2007-02-20,1.495870577263805,1.4684572792235435
2007-02-21,1.4966404966066709,1.4674293591280871
2007-02-22,1.4957902918009827,1.466842387384436
2007-02-23,1.4951207714990795,1.4625885444610212
2007-02-26,1.4954333528787136,1.4601021439354374
2007-02-27,1.4958062877066516,1.4104586710416325
2007-02-28,1.4973908271662217,1.4173699185297364
2007-03-01,1.4982179128998574,1.414109967717118
2007-03-02,1.499080951202757,1.3969992371077409
2007-03-05,1.4989153319656603,1.3819116453469773
2007-03-06,1.4988368432388848,1.404022231672529
2007-03-07,1.4989325502881095,1.4013545894323511
2007-03-08,1.4998196880677666,1.4111640715583775
2007-03-09,1.5003031951858588,1.4127163520370918
2007-03-12,1.5007416842148817,1.416954501093203
2007-03-13,1.5007133614992456,1.3884737156212297
2007-03-14,1.5006412155377804,1.396665710543395
2007-03-15,1.5005330326167299,1.4032300393829489
2007-03-16,1.499159690788219,1.397617119225417
2007-03-19,1.49817162550867,1.4129909075368965
2007-03-20,1.4968951306414953,1.4225992457081473
2007-03-21,1.4969096438253133,1.4462143931869025
2007-03-22,1.498048121596744,1.4462143931869025
2007-03-23,1.4999659083698684,1.4478052290194081
2007-03-26,1.5017100186118173,1.4489634732026235
2007-03-27,1.5038136579813146,1.4402696923634077
2007-03-28,1.5056039825511456,1.4298997505783912
2007-03-29,1.5075793533835429,1.4343324398051844
2007-03-30,1.5099130977328674,1.4336152735852818
2007-04-02,1.5123497203871767,1.4370559502418865
2007-04-03,1.515441010636088,1.4508516873642088
2007-04-04,1.5194579410801483,1.452592709389046
2007-04-05,1.521044955079733,1.45738626533003
2007-04-09,1.524058996205501,1.458260697089228
2007-04-10,1.526550133589545,1.461906348831951
2007-04-11,1.5291906914417108,1.452842529469193
2007-04-12,1.5310039914624005,1.4619954374048487
2007-04-13,1.5343581683885559,1.4671124214357658
2007-04-16,1.5368895992737508,1.482957235587272
2007-04-17,1.5396068401211431,1.4845884885464182
2007-04-18,1.543514703233434,1.4848854062441275
2007-04-19,1.54680597089093,1.4817671468910147
2007-04-20,1.5494228530208898,1.4951030512130337
2007-04-23,1.5519847812922225,1.4919633348054864
2007-04-24,1.5547638034130182,1.4909189604711226
2007-04-25,1.5547735166896395,1.5047845068035042
2007-04-26,1.5563191634337203,1.5047845068035042
2007-04-27,1.5573144962311811,1.5031292438460204
2007-04-30,1.5596374928517251,1.4894507677270217
2007-05-01,1.5636494942755208,1.4930254495695665
2007-05-02,1.5660016358529294,1.50511895571108
2007-05-03,1.5668321244599805,1.5109889196383532
2007-05-04,1.5669575999970848,1.5150685897213767
2007-05-07,1.5669085264455207,1.5180987269008195
2007-05-08,1.566992000279943,1.5164288183012287
2007-05-09,1.56734276009685,1.5220396049289433
2007-05-10,1.5683093604182934,1.5007310504599383
2007-05-11,1.5697982057775686,1.5152881416493997
2007-05-14,1.5730820798620668,1.5113483924811113
2007-05-15,1.574398607575414,1.5075700214999086
2007-05-16,1.5766459141885136,1.5202336096805078
2007-05-17,1.5772880952845993,1.5190174227927633
2007-05-18,1.5766930165082222,1.529346741267754
2007-05-21,1.5756943746893148,1.534240650839811
2007-05-22,1.574594202222912,1.5356214674255666
2007-05-23,1.5739762132976198,1.5331644730776857
2007-05-24,1.5727156027784324,1.51706624611037
2007-05-25,1.5730075168803221,1.5257135237131993
2007-05-29,1.5731252828858087,1.5295278075224823
2007-05-30,1.571193145477864,1.54161107720191
2007-05-31,1.569661036611582,1.543923493817713
2007-06-01,1.5691224386301226,1.5510255418892744
2007-06-04,1.5662132792311367,1.554127592973053
2007-06-05,1.5623227600948073,1.5458907167302958
2007-06-06,1.5588032726264387,1.53182311120805
2007-06-07,1.557659188395274,1.5053225713841507
2007-06-08,1.5557086271762464,1.5217305874122378
2007-06-11,1.5537030398222493,1.5232523179996498
2007-06-12,1.5510674275674203,1.5074104938924535
2007-06-13,1.5486052239638295,1.5283634997575586
2007-06-14,1.5465972109112,1.5363109899562981
2007-06-15,1.5448918518112744,1.5472187979849876
2007-06-18,1.5435834356879008,1.5456715791870026
2007-06-19,1.540368964390788,1.5481446537137018
2007-06-20,1.5390014486119086,1.5284832166115376
2007-06-21,1.5377519826945645,1.5373484192678846
2007-06-22,1.538375937558164,1.5184390337108897
2007-06-25,1.5386230795199103,1.5129726531895304
2007-06-26,1.5396855976835013,1.5079798434340053
2007-06-27,1.5403150284668237,1.5221548539622851
2007-06-28,1.5411154673088103,1.5229159313892662
2007-06-29,1.543014688604516,1.5203269743059045
2007-07-02,1.543320632035705,1.5367465056284082
2007-07-03,1.5438772876699147,1.5425861423497962
2007-07-05,1.546100887098257,1.5439744698779108
2007-07-06,1.5479720698084378,1.550459162651398
2007-07-09,1.5509720439650474,1.5523197136465798
2007-07-10,1.5530535821406606,1.5304320056841632
2007-07-11,1.5551018947067923,1.539155468116563
2007-07-12,1.5560991186365756,1.5667063509958494
2007-07-13,1.5554929417336139,1.5712497994137373
2007-07-16,1.5548765918029577,1.5666931749954374
2007-07-17,1.5552271132284878,1.567476521582935
2007-07-18,1.5547099752914797,1.5640280732354526
2007-07-19,1.5541698522574323,1.5712226023723355
2007-07-20,1.5550509249061963,1.5518965643631557
2007-07-23,1.5557157631804321,1.5577937713077357
2007-07-24,1.556790897226436,1.5264821165044504
2007-07-25,1.5575064520194546,1.531366859277265
2007-07-26,1.5558632539736232,1.495532874770177
2007-07-27,1.5548741097778775,1.4732494349361014
2007-07-30,1.5537335909155086,1.4872453045679945
2007-07-31,1.5521246132037958,1.469844534504549
2007-08-01,1.5503952886080081,1.4777816949908738
2007-08-02,1.549089221802132,1.486205050652322
2007-08-03,1.5483954040256263,1.4469692373151006
2007-08-06,1.5489074741629498,1.4772108943749862
2007-08-07,1.5471627228268396,1.4871082073672985
2007-08-08,1.5456805943292533,1.5092661196570711
2007-08-09,1.5395045148080053,1.4682140812023987
2007-08-10,1.53514323016403,1.4690950096511202
2007-08-13,1.5337975411155402,1.4685073716472599
2007-08-14,1.533333411590458,1.4420742389576091
2007-08-15,1.5340669160327256,1.4213083699166196
2007-08-16,1.5328086731083665,1.4261408183743363
2007-08-17,1.5302027536077178,1.4600829698516453
2007-08-20,1.5287635672013986,1.4603749864456157
2007-08-21,1.5260178617030078,1.4628576239225732
2007-08-22,1.5243040398279397,1.4807044869344286
2007-08-23,1.5228213302956186,1.4774469370631729
2007-08-24,1.521178620487785,1.49561953438905
2007-08-27,1.5205427663124913,1.4832058922536209
2007-08-28,1.5210991893147225,1.448795515553337
2007-08-29,1.5206984016336182,1.479944619137734
2007-08-30,1.520676712507547,1.4738768461992693
2007-08-31,1.5201256945985275,1.490679042245941
2007-09-04,1.5198376811548082,1.5063311721895234
2007-09-05,1.520315588941971,1.4909665942331902
2007-09-06,1.5229232650160573,1.4975268472478163
2007-09-07,1.5264618098650096,1.4723683962140528
2007-09-10,1.5288695138109947,1.4686874752235177
2007-09-11,1.530149831191002,1.48880849363408
2007-09-12,1.531462193276502,1.4886596127847165
2007-09-13,1.532531507853779,1.4992290960354877
2007-09-14,1.533001249514326,1.5010281709507305
2007-09-17,1.5319289254610995,1.4923222075592162
2007-09-18,1.5347200937208159,1.5355995515784333
2007-09-19,1.536501841867273,1.5449667088430616
2007-09-20,1.536304525722786,1.5352334185773504
2007-09-21,1.5369354730977978,1.5421419689609484
2007-09-24,1.5395207014188719,1.5338144023285594
2007-09-25,1.5421244825470597,1.5336610208883266
2007-09-26,1.5449839179527782,1.5431697192178342
2007-09-27,1.5464228175363162,1.5501139829543145
2007-09-28,1.5495783355530246,1.5446885840139744
2007-10-01,1.55293663445834,1.5660052864733673
2007-10-02,1.5554653341731943,1.5678844928171356
2007-10-03,1.5573817479427006,1.5605154357008952
2007-10-04,1.5593034659156169,1.563480415028727
2007-10-05,1.560979171803742,1.580835047635546
2007-10-08,1.5618913003810082,1.5767248765116935
2007-10-09,1.562164401600099,1.589181003036136
2007-10-10,1.5630816932178377,1.5872739858324927
2007-10-11,1.5641006004329543,1.5783852515118308
2007-10-12,1.565565151191282,1.5865928548196926
2007-10-15,1.5665647070729731,1.5726308376972793
2007-10-16,1.5682944693655383,1.5622514741684772
2007-10-17,1.5695806182124572,1.5658446525590646
2007-10-18,1.5702805983261794,1.5644353923717613
2007-10-19,1.5714857141463936,1.5262631687978905
2007-10-22,1.572784187044037,1.5335892320081201
2007-10-23,1.5733323333715041,1.54677809940339
2007-10-24,1.5739377130531527,1.5418284094852992
2007-10-25,1.5749278747452302,1.5390531183482257
2007-10-26,1.5756338185644003,1.5602920513814313
2007-10-29,1.5781494754479488,1.5666892487920951
2007-10-30,1.579911411978362,1.556975775449584
2007-10-31,1.5801756069029818,1.5762822750651588
2007-11-01,1.5788522139622605,1.5346684230034386
2007-11-02,1.5791864140510277,1.536203091426442
2007-11-05,1.5813346414805491,1.5274467338053113
2007-11-06,1.5843301217630597,1.545776094610975
2007-11-07,1.586094711567967,1.5034218296186346
2007-11-08,1.5877303462813428,1.502970803069749
2007-11-09,1.589479937117446,1.4813280235055448
2007-11-12,1.5932760449600225,1.4656259464563859
2007-11-13,1.6008276108551713,1.5071031607411016
2007-11-14,1.6058072455114771,1.497909831460581
2007-11-15,1.6099257228778285,1.4793357495504698
2007-11-16,1.612733376212518,1.4854010261236266
2007-11-19,1.6185060439548964,1.4588123477560135
2007-11-20,1.6214730701466096,1.4637723097383841
2007-11-21,1.623850960082644,1.4415229706303607
2007-11-23,1.6260985118031828,1.4648756427545726
2007-11-26,1.627626038061272,1.4344062293852775
2007-11-27,1.6297373637515953,1.453483832236102
2007-11-28,1.6335454413628268,1.495925560137396
2007-11-29,1.6358297698204238,1.4965239303614508
2007-11-30,1.6397187537625768,1.5072989026600534
2007-12-03,1.6444361656039987,1.498556569024625
2007-12-04,1.646434252151459,1.4895652296104773
2007-12-05,1.6484547854716456,1.5116107950087123
2007-12-06,1.6511257817717713,1.5351919234108484
2007-12-07,1.6541846111049285,1.534270808256802
2007-12-10,1.6576218889324101,1.545317558076251
2007-12-11,1.659740547558116,1.5068391508801524
2007-12-12,1.663530209280482,1.514222662719465
2007-12-13,1.6662968042725375,1.5152826185833685
2007-12-14,1.6718281792192484,1.4946747749706348
2007-12-17,1.6766162584608335,1.4710589135260987
2007-12-18,1.6807004804400028,1.4809150082467235
2007-12-19,1.6875316929946511,1.4795821847393014
2007-12-20,1.694897293831784,1.4891994689401067
2007-12-21,1.7035513209943594,1.5137712601776183
2007-12-24,1.7091192492177179,1.526032807385057
2007-12-26,1.7144697645548623,1.5277114434731809
2007-12-27,1.717698696392878,1.5051013141097778
2007-12-28,1.719751349254557,1.5070579458181206
2007-12-31,1.720730681598286,1.497262069170303
2008-01-02,1.723925735261129,1.4755517691673337
2008-01-03,1.7283723928601251,1.4736335518674162
2008-01-04,1.734365325858652,1.4362032596499839
2008-01-07,1.7403943321713933,1.438644805191389
2008-01-08,1.7454232838758623,1.412749198697944
2008-01-09,1.7517569472339727,1.4284307148034912
2008-01-10,1.7577205644526126,1.4412865912367225
2008-01-11,1.7629049766533635,1.4208203216411612
2008-01-14,1.7688430059537146,1.4354547709540653
2008-01-15,1.7747530401278964,1.4012909474053585
2008-01-16,1.7788570775415073,1.3944246217630722
2008-01-17,1.7827991560033534,1.3556596172780588
2008-01-18,1.7843210366491506,1.3480679234213018
2008-01-22,1.7851391642616825,1.334991664564115
2008-01-23,1.7833995195198604,1.362225494521223
2008-01-24,1.781488862575875,1.3762564171147917
2008-01-25,1.776231999577019,1.3572640785586076
