Date,FVOL,CRSP Market
2002-03-22,0.0020280417147765227,-0.0040999999999999
2002-03-25,0.003219916955514427,-0.0144
2002-03-26,0.0035744655766657466,0.0060999999999999
2002-03-27,0.003994347214194795,0.0056
2002-03-28,0.002037677799019037,0.003
2002-04-01,0.0038911257091654725,-0.0011
2002-04-02,0.0040773098257218645,-0.0091
2002-04-03,0.0032556976271118756,-0.0097
2002-04-04,0.0014307154621500033,0.0013
2002-04-05,0.0034072599471236037,-0.0025
2002-04-08,0.0027984490040759485,0.0036
2002-04-09,-0.0009046044779838763,-0.0059
2002-04-10,0.0005460947505018498,0.0116
2002-04-11,0.002336298941891004,-0.0221
2002-04-12,0.0012708176291424368,0.0085
2002-04-15,0.0021653857588877514,-0.0066
2002-04-16,0.00318409659164471,0.0226999999999999
2002-04-17,0.0037665195425965977,-0.0023
2002-04-18,0.003777272041572523,-0.0013
2002-04-19,0.001865212032535812,0.0008
2002-04-22,0.001795686065841283,-0.0149
2002-04-23,0.0010622652280160565,-0.0051
2002-04-24,0.00161312659120361,-0.0065
2002-04-25,0.00243274971807233,-0.001
2002-04-26,0.0014526496327575235,-0.0139999999999999
2002-04-29,0.001344660626552631,-0.0087
2002-04-30,0.00010513765323859027,0.0121
2002-05-01,0.0012666212416285931,0.0075
2002-05-02,0.0018909083390138708,-0.002
2002-05-03,0.0007146957343320186,-0.0095
2002-05-06,0.001026412410965104,-0.0182
2002-05-07,-0.00013816256643242906,-0.0036
2002-05-08,0.0012542257665974592,0.0356999999999999
2002-05-09,0.0007795060244663109,-0.0141999999999999
2002-05-10,0.0006849853339810572,-0.0162
2002-05-13,0.001176458586394483,0.0176
2002-05-14,0.0017657096028467151,0.0220999999999999
2002-05-15,0.0010949081231963291,-0.0038
2002-05-16,0.0014375130751806547,0.0036
2002-05-17,0.0009377081810035301,0.0069999999999999
2002-05-20,0.001153242987823651,-0.0127
2002-05-21,0.0009044825188902784,-0.0113999999999999
2002-05-22,0.001110012595691627,0.0038
2002-05-23,0.0006414202151527403,0.0106
2002-05-24,-0.0008553716525745282,-0.0115
2002-05-28,0.00018158949748069912,-0.0074
2002-05-29,0.0003307677177561465,-0.0066
2002-05-30,0.0009359606777617382,-0.0023
2002-05-31,0.0006341145191617356,0.002
2002-06-03,-0.0008004317856781502,-0.0242
2002-06-04,0.00010673982951797821,-0.001
2002-06-05,-0.00025946511962186375,0.0084
2002-06-06,-0.000297348705217651,-0.019
2002-06-07,4.075305679262909e-05,0.0009
2002-06-10,-0.0017556502431458928,0.0022
2002-06-11,-0.0005788600218131567,-0.0169
2002-06-12,-0.0005431392604985282,0.0056
2002-06-13,-0.0003554637677531823,-0.0109
2002-06-14,-0.0007455950809993031,-0.0006
2002-06-17,-0.0007296972838865129,0.0278
2002-06-18,-0.0006663198815229766,0.0006
2002-06-19,-0.002064188282806051,-0.0162
2002-06-20,-0.0023024420538952806,-0.0136
2002-06-21,-0.0018999247579145988,-0.0152
2002-06-24,-0.0013834226336104987,0.002
2002-06-25,-0.001093802623977788,-0.0168
2002-06-26,-7.567275697444803e-05,-0.0026
2002-06-27,-0.0005934314894533135,0.0169
2002-06-28,-0.0023675690727985818,0.0013
2002-07-01,-0.0018666287958167178,-0.0231
2002-07-02,-0.00041712546308764046,-0.0226
2002-07-03,-0.0010656925236683008,0.0042
2002-07-05,-0.0004425117684999153,0.0355999999999999
